dataset,model,architecture,protocol_version,keep_ratio,block_size,runs,val_accuracy_mean,val_accuracy_std,train_accuracy_mean,train_accuracy_std,forward_ms_mean,forward_ms_std,backward_ms_mean,backward_ms_std,memory_mb_mean,memory_mb_std,epoch_time_mean,epoch_time_std
kmnist,ssb-v1-block,cnn,protocol-v3,0.4,8,5,0.90984,0.006209911432540702,0.9629966666666666,0.0018283796712450762,1.850159914147022,0.00803688088863083,4.270426585071213,0.020070477082227846,527.7460687633262,2.1800340477867226,5.1539889082079755,0.008425869461082302
kmnist,ssb-v1-block,cnn,protocol-v3,0.4,16,5,0.9091999999999999,0.009747820269167862,0.96364,0.0039069844865033294,1.860150798379745,0.004158777847962435,4.199983931246463,0.022642367947757282,511.50085287846485,1.430614503243595,5.1536982583929785,0.02083969330138489
kmnist,ssb-v1-block,cnn,protocol-v3,0.4,32,5,0.9080400000000001,0.004767913589821003,0.96272,0.0008503594011424337,1.85678725984067,0.0069730775535906805,4.15036878619714,0.03615595363890255,505.1757884683724,1.9847639133218782,5.131316483393311,0.014779087427399007
kmnist,ssb-v1-block,cnn,protocol-v3,0.4,64,5,0.9093399999999999,0.008416828381284693,0.9625133333333334,0.002262416358183848,1.859071694819806,0.006492585789552335,4.130561459397778,0.028567051595418166,498.8958311122957,1.534459500766496,5.136864683183376,0.010185963786406368
kmnist,ssb-v1-block,cnn,protocol-v3,0.4,128,5,0.9041399999999999,0.011307652276224264,0.95522,0.009335962427326143,1.8493476241870195,0.004548145522093777,4.08169028047049,0.03493713751293823,492.3618114783227,1.2538981703265575,5.113389908208046,0.01126724731296749
kmnist,ssb-v1-block,cnn,protocol-v3,0.6,8,5,0.93144,0.0034457219853029223,0.97772,0.0009176055797563282,1.8477911943342247,0.003244231750402449,4.425886071514746,0.027211247547815374,526.8353344882729,1.8976331748732143,5.228191383206285,0.02950477730303036
kmnist,ssb-v1-block,cnn,protocol-v3,0.6,16,5,0.9315599999999999,0.006521732898547702,0.9778266666666667,0.001051361551090355,1.8522682800367583,0.009679485279194251,4.3529461166991705,0.02727640463506459,513.7422841151385,1.975234136846067,5.206718424777501,0.01595005470588157
kmnist,ssb-v1-block,cnn,protocol-v3,0.6,32,5,0.9333,0.003660601043544606,0.9779199999999999,0.0010591794517980481,1.8438725722585811,0.008322836118498562,4.314721416089205,0.013154989138313812,506.64899609097375,1.093970148165284,5.19715665000258,0.022008474587690237
kmnist,ssb-v1-block,cnn,protocol-v3,0.6,64,5,0.9350200000000001,0.0018939376969689375,0.97797,0.0004074650632603246,1.854567556877259,0.005092606451766816,4.312942390377745,0.028147720586509977,498.2441653340441,1.2191799677721398,5.213084016600623,0.03527677284516327
kmnist,ssb-v1-block,cnn,protocol-v3,0.6,128,5,0.93326,0.004561030585295418,0.9767866666666667,0.0009630968567884259,1.8382267751938983,0.010551760350012254,4.259312862954593,0.04200599244003132,492.86710421108745,1.8841958105750483,5.176302558393218,0.02646515214020199
kmnist,ssb-v1-block,cnn,protocol-v3,0.8,8,5,0.94244,0.004032121029929515,0.9848066666666666,0.0003598996773794065,1.844816475101468,0.0026625159489424267,4.591720880897151,0.015158246194439291,521.1205246090974,1.3550712653653758,5.3104715502006,0.02739579971351319
kmnist,ssb-v1-block,cnn,protocol-v3,0.8,16,5,0.9409599999999999,0.005721276081434972,0.9849666666666668,0.0004333333333333537,1.8435141131911508,0.0022388862340930516,4.521842232449215,0.0069220920923188,510.327387615494,1.6584613670316695,5.287655941606499,0.017953622877899054
kmnist,ssb-v1-block,cnn,protocol-v3,0.8,32,5,0.9410999999999999,0.005145386282875182,0.9844799999999999,0.0007934978820947887,1.8418534378856237,0.004560916989989132,4.492421233321556,0.015165639642465296,502.82682125088843,1.319135906580319,5.286837991408538,0.033122741745084706
kmnist,ssb-v1-block,cnn,protocol-v3,0.8,64,5,0.9421800000000001,0.0031507142047478777,0.98482,0.0007673366637633758,1.8425742913465306,0.0018976971282596551,4.476542376167427,0.007906620438393575,497.24747245913295,1.975798796085416,5.286658133193851,0.013173675811706472
kmnist,ssb-v1-block,cnn,protocol-v3,0.8,128,5,0.9407400000000001,0.004332782016210833,0.9846566666666667,0.00023996527526554167,1.8416005405997353,0.006459467686217115,4.460672179626498,0.011409081059609244,493.4387882018479,0.864537857087132,5.288657825184055,0.021306722125063703
kmnist,ssb-v1-block,cnn,protocol-v3,1.0,8,5,0.94572,0.005932284551502923,0.98934,0.0001909770201418108,1.8260234598018255,0.02134793727747148,4.649078048727219,0.01314704951581786,489.17519323027716,0.7851794669865719,5.3801430247956885,0.022702042057626572
kmnist,ssb-v1-block,cnn,protocol-v3,1.0,16,5,0.94572,0.005932284551502923,0.98934,0.0001909770201418108,1.8230859935465191,0.01742183635281986,4.646906558809422,0.006946698371684538,490.5213241826581,0.42220889139507545,5.388117783796043,0.012248469322737786
kmnist,ssb-v1-block,cnn,protocol-v3,1.0,32,5,0.94572,0.005932284551502923,0.98934,0.0001909770201418108,1.8092641054305296,0.006480304078785635,4.647492820123266,0.0184980761893785,489.7531494314144,1.9593166325931373,5.390304708201438,0.042232166044283787
kmnist,ssb-v1-block,cnn,protocol-v3,1.0,64,5,0.94572,0.005932284551502923,0.98934,0.0001909770201418108,1.8314085554184754,0.018400228792910665,4.649434116423707,0.010910780961255763,490.0488206289979,0.6111584817198233,5.385329116601497,0.01760539103033807
kmnist,ssb-v1-block,cnn,protocol-v3,1.0,128,5,0.94572,0.005932284551502922,0.98934,0.00019097702014180036,1.824345024085441,0.021746499216018542,4.6513429455085955,0.008680101377308229,489.5195962153518,1.4607953215045486,5.403152216610033,0.019535324112960134
kmnist,ssb-v1-block,mlp,protocol-v3,0.2,8,5,0.2428,0.12197776436711733,0.2836966666666666,0.1000547887409693,0.6517802913359638,0.002633085977140089,2.1694588217772597,0.01228404510875061,562.3527318763327,2.867187948287031,3.368570883211214,0.023979731607664777
kmnist,ssb-v1-block,mlp,protocol-v3,0.2,16,5,0.26778,0.11913033618688398,0.39524666666666664,0.07372112560936053,0.6463658634765349,0.002420107150859315,2.055689458251704,0.013816114358965162,534.4095149253732,0.9245412581387126,3.345566208404489,0.01761608774147192
kmnist,ssb-v1-block,mlp,protocol-v3,0.2,32,5,0.32866,0.13794046904371465,0.34117333333333333,0.09690207370788763,0.6465727285224668,0.0019278015862471147,1.9667355625428993,0.008795181820863755,515.3894211975836,1.667504564446395,3.3243557918234727,0.029970799673597958
kmnist,ssb-v1-block,mlp,protocol-v3,0.2,64,5,0.26782,0.15546160940888268,0.3043033333333333,0.1509162711204093,0.6483421421592113,0.003050569812235604,1.9006208959068172,0.016750523198383667,501.7988317341862,2.255272626988003,3.293819400004577,0.016309269430079758
kmnist,ssb-v1-block,mlp,protocol-v3,0.2,128,5,0.31698,0.0993609933525224,0.37612999999999996,0.06249809374870741,0.6473443761726244,0.000559898418587472,1.818596462739943,0.004345258654476919,492.7464285714285,1.6363933703252547,3.2777047001873143,0.005663170777038104
kmnist,ssb-v1-block,mlp,protocol-v3,0.4,8,5,0.77798,0.025172147306100085,0.8769166666666667,0.015856478696944856,0.6513651276394683,0.003412197251722844,2.497869066444891,0.022401755392151987,586.2262637704337,2.151876510220364,3.4835076916031538,0.0197903866705451
kmnist,ssb-v1-block,mlp,protocol-v3,0.4,16,5,0.78174,0.0196787448786756,0.8866966666666667,0.006784361101500643,0.6491757783371067,0.001844193003029481,2.3555556425308626,0.010066375094022435,553.4003398187633,2.085197551611884,3.455267350026406,0.018785139681128105
kmnist,ssb-v1-block,mlp,protocol-v3,0.4,32,5,0.77066,0.021372950194112183,0.86818,0.01666354304062216,0.6476888085341651,0.0017766469511625478,2.26397374724301,0.017983287080498865,527.7175861762615,1.7301377700171647,3.4312380499904975,0.023815088348983066
kmnist,ssb-v1-block,mlp,protocol-v3,0.4,64,5,0.71444,0.08055102730567745,0.83735,0.03796634474548916,0.6439625155001478,0.0064908526284181665,2.16985127231493,0.028274163434294418,510.2225946162047,2.273639167881034,3.430640591797419,0.06279203795667064
kmnist,ssb-v1-block,mlp,protocol-v3,0.4,128,5,0.73626,0.03419814322445006,0.8409466666666667,0.024435196040866063,0.6620103090305335,0.006644665288138351,2.096338794955851,0.02221351534728694,498.0989094705046,1.3188782695669985,3.425889216805808,0.034965237006216725
kmnist,ssb-v1-block,mlp,protocol-v3,0.6,8,5,0.8663000000000001,0.008034301463101828,0.9450466666666667,0.002274630617143025,0.6529989153991516,0.0045502410970203865,2.8247649925455938,0.031360136160820735,592.7863472814499,0.8977915318229406,3.6337558667873964,0.026173766985496793
kmnist,ssb-v1-block,mlp,protocol-v3,0.6,16,5,0.8588000000000001,0.03237290533764305,0.9438333333333333,0.0020298125255522356,0.6489107093121953,0.0022043486128081177,2.649242951228169,0.018674126147499737,557.112573294243,1.0788098507973454,3.594254408206325,0.018666845774337942
kmnist,ssb-v1-block,mlp,protocol-v3,0.6,32,5,0.85558,0.007749967741868399,0.9415133333333333,0.001714051405945056,0.6470934162130998,0.0028925804180047333,2.5602834841733086,0.011840208283110358,532.5387659914711,1.7032760289736126,3.598621950217057,0.005960079058151353
kmnist,ssb-v1-block,mlp,protocol-v3,0.6,64,5,0.86272,0.009409410183428134,0.9388200000000001,0.002935496361586751,0.6482366445177943,0.002509042972816769,2.482113912501327,0.00549637803614534,512.9953247157072,1.567229636594185,3.5692753749899566,0.021961298283787827
kmnist,ssb-v1-block,mlp,protocol-v3,0.6,128,5,0.8426400000000001,0.022388010184024882,0.9307699999999999,0.0035189842284386783,0.6448310374032917,0.0014933577841986898,2.4123759366959954,0.010113769771151108,497.8580623667377,1.6186855847016532,3.568013225204777,0.0095045797863285
kmnist,ssb-v1-block,mlp,protocol-v3,0.8,8,5,0.8957200000000001,0.009858346717376103,0.9661533333333333,0.0015312213716144338,0.6491981255281919,0.0008725411772303655,2.9982153725989895,0.027684638276199568,576.4543443496802,0.8066893921345881,3.7479558913968503,0.012573338826721323
kmnist,ssb-v1-block,mlp,protocol-v3,0.8,16,5,0.8935000000000001,0.015727523644871687,0.9656866666666668,0.0020238302519947427,0.6496078368919905,0.00276048697064089,2.8800251592441963,0.015612419855031158,548.1927749644634,2.4400826468941528,3.718766608007718,0.009929333698742016
kmnist,ssb-v1-block,mlp,protocol-v3,0.8,32,5,0.8951800000000001,0.009159530555656234,0.9653733333333333,0.0017584952532082047,0.6488581905875707,0.00359928661255423,2.8027191087629544,0.0208525903218904,526.0615938166311,1.2737765252188262,3.7161473251879213,0.013420681737445792
kmnist,ssb-v1-block,mlp,protocol-v3,0.8,64,5,0.89146,0.006699104417756135,0.96451,0.0008194340865635343,0.6438548237981081,0.0017360075128930272,2.7268138360172043,0.013475586856277524,509.68983431058984,1.2360117501598853,3.692063749989029,0.010397070914604501
kmnist,ssb-v1-block,mlp,protocol-v3,0.8,128,5,0.89186,0.0030778239065938,0.9623199999999998,0.001283571406488762,0.6472986905392242,0.004284992244799663,2.6745423016385432,0.011388131574320361,498.27044909381664,1.6747669783572978,3.6797734249965286,0.01421598553425775
kmnist,ssb-v1-block,mlp,protocol-v3,1.0,8,5,0.9094200000000001,0.003682662080615054,0.9783000000000002,0.0009152261408466235,0.6449352132715978,0.002898785176630163,2.8811707772981263,0.015095111339203158,485.58348658493253,0.6844034215693482,3.785224933188874,0.01606824410998225
kmnist,ssb-v1-block,mlp,protocol-v3,1.0,16,5,0.9094200000000001,0.0036826620806150964,0.9783000000000002,0.0009152261408465747,0.6458474818600721,0.002063124535089675,2.877309678846162,0.01113726363397436,486.4723902807392,1.8970790357938747,3.792045758408494,0.016938718026939362
kmnist,ssb-v1-block,mlp,protocol-v3,1.0,32,5,0.9094200000000001,0.003682662080615054,0.9783000000000002,0.0009152261408466235,0.643270693521754,0.006584708778265161,2.859868430795579,0.026240881398239962,486.5575115493959,0.7086010962999598,3.7611137750092896,0.06938516375384314
kmnist,ssb-v1-block,mlp,protocol-v3,1.0,64,5,0.9094200000000001,0.003682662080615054,0.9783000000000002,0.0009152261408466235,0.6430964457074525,0.010711612906153873,2.8567840917102956,0.04310745626777634,486.23704468727794,1.7096428007077547,3.784355583006982,0.010515754001201418
kmnist,ssb-v1-block,mlp,protocol-v3,1.0,128,5,0.9094200000000001,0.003682662080615054,0.9783000000000002,0.0009152261408466235,0.6452738107929559,0.0030189588400972227,2.880810628181396,0.003063738611680922,487.75351812366733,1.2739695309035681,3.7871951586101202,0.012653893147389026
kmnist,ssb-v2,cnn,protocol-v3,0.2,0,5,0.77694,0.13486359034224174,0.87316,0.12487865031924218,1.8694746217593274,0.008865705324727802,4.362902044314926,0.020989852469711037,568.2156161158493,6.007586527254974,5.162322416598909,0.020916403444481337
kmnist,ssb-v2,cnn,protocol-v3,0.4,0,5,0.91632,0.0058980505253855035,0.96573,0.007061194815484236,1.8555914401324458,0.0026328595910774626,4.528583477073456,0.03054627524747041,585.0288779317697,3.8938350330883242,5.214518916793168,0.041821336469606896
kmnist,ssb-v2,cnn,protocol-v3,0.6,0,5,0.9310599999999999,0.010499666661375551,0.9779933333333333,0.0020401729229541825,1.835160785438688,0.0035661223389497195,4.743518483578082,0.01713856549846815,587.8607320540157,1.3742971548891407,5.303128199989442,0.044992178633312535
kmnist,ssb-v2,cnn,protocol-v3,0.8,0,5,0.9425000000000001,0.00642728558568855,0.98491,0.0008014396768038588,1.8356414036871134,0.004207402667157618,4.868537658119198,0.01726892644612234,570.5987117981521,3.735792487290028,5.375250375189353,0.022359863166399267
kmnist,ssb-v2,cnn,protocol-v3,1.0,0,5,0.94572,0.005932284551502923,0.98934,0.0001909770201418108,1.8237884990094688,0.015925150962831546,4.809469324731838,0.003921758593614102,488.99028962331204,1.5743083908188464,5.472157399996649,0.01095588319785001
kmnist,ssb-v2,mlp,protocol-v3,0.2,0,5,0.12966,0.06321157330742527,0.17481333333333332,0.09364391360657431,0.6452771543866215,0.0023439496718014297,2.808604020317179,0.01622940881731374,708.2714863184079,6.426834953731708,3.472275399789214,0.028143514111786345
kmnist,ssb-v2,mlp,protocol-v3,0.4,0,5,0.76874,0.026339001499677186,0.8849833333333332,0.015181837650444159,0.6537861690816966,0.0038365929936189118,3.256048610579178,0.021561944016467178,755.3263148542999,4.614475743401297,3.6470588834024964,0.07063076307511362
kmnist,ssb-v2,mlp,protocol-v3,0.6,0,5,0.8720800000000001,0.008431310692887535,0.94764,0.0020605285190400547,0.6575920137439912,0.015359755005168606,3.5322826173997965,0.04339679845889362,755.5713797085998,5.615554528848152,3.7813227250240744,0.07981141040660186
kmnist,ssb-v2,mlp,protocol-v3,0.8,0,5,0.89634,0.009499105221019509,0.9674266666666667,0.0005810192194182844,0.6438144861290416,0.00273821821773889,3.646285037846634,0.024435863511916647,713.1795686744847,4.339742429698107,3.876033749990165,0.019765698203284148
kmnist,ssb-v2,mlp,protocol-v3,1.0,0,5,0.9094200000000001,0.003682662080615054,0.9783000000000002,0.0009152261408466235,0.6325898536046248,0.0013411812121439212,3.0351688774178323,0.013648925738118116,485.59550017768305,0.9453276482779807,3.8582682250067593,0.023391844853699693
kmnist,ssb-v2-block,cnn,protocol-v3,0.2,8,5,0.8200800000000001,0.037190818759473415,0.92562,0.005780563698002742,1.8604120539713285,0.019996528404327647,4.106392233758883,0.01493824049373758,520.7198982764747,1.9110958840194499,5.103005416609813,0.012776144255516758
kmnist,ssb-v2-block,cnn,protocol-v3,0.2,16,5,0.83912,0.010264599358961865,0.9216666666666666,0.005515848378384945,1.8511705965004421,0.00463849114233187,4.034467369846503,0.010222705004368348,509.30031760838665,1.9453712190060397,5.072641275206115,0.016112342894607997
kmnist,ssb-v2-block,cnn,protocol-v3,0.2,32,5,0.8407199999999999,0.02029499938408475,0.9175533333333334,0.01675494703065339,1.8457593277656237,0.020794490284411604,3.9932507509679587,0.006988265153490754,500.0570962153518,1.5442637080051436,5.059844383411109,0.03086526488975869
kmnist,ssb-v2-block,cnn,protocol-v3,0.2,64,5,0.8160000000000001,0.03863366407681252,0.8918166666666666,0.03726410620303555,1.8560106015492956,0.016095768730112127,3.96526365388013,0.011753858517022908,495.46402807391615,0.14347999509158843,5.059333325212355,0.017619775947655923
kmnist,ssb-v2-block,cnn,protocol-v3,0.2,128,5,0.7894599999999999,0.07430886891885786,0.8853033333333332,0.03688550867210585,1.855282949623896,0.013170856559492974,3.9090113058787033,0.036527223668843214,492.282966862118,0.6209169932651842,5.047186849778518,0.03765615545527964
kmnist,ssb-v2-block,cnn,protocol-v3,0.4,8,5,0.9104599999999999,0.00526146367468217,0.9638466666666666,0.0017932899623008328,1.853878391873804,0.0071979888509350765,4.3079556757203115,0.03212726848758263,525.4927860696517,0.5849934582793545,5.1876431502052585,0.028192673497071684
kmnist,ssb-v2-block,cnn,protocol-v3,0.4,16,5,0.91228,0.006000583304979635,0.9633600000000001,0.0038554362773736885,1.8589132480066652,0.0039044926463035587,4.2259397622685215,0.01856850136325825,513.0932502665245,2.1312578895570735,5.182164241396822,0.03351287898396224
kmnist,ssb-v2-block,cnn,protocol-v3,0.4,32,5,0.90912,0.004535636669752142,0.9640166666666665,0.0014792077459084413,1.8583818956713973,0.004394063724650404,4.201500899656133,0.029948409983264847,505.57625932835816,1.794093627020161,5.156808500003535,0.00627026068630728
kmnist,ssb-v2-block,cnn,protocol-v3,0.4,64,5,0.9083,0.010186510688160112,0.9614133333333333,0.0031996397366648743,1.8563625917474256,0.007359161965795042,4.1936196842297875,0.038283739700254504,498.14978233830846,2.128991129787108,5.170844074781053,0.01329334724314915
kmnist,ssb-v2-block,cnn,protocol-v3,0.4,128,5,0.9080600000000001,0.007026592346223039,0.9575833333333332,0.005178253137454348,1.859260340594831,0.016113369477433963,4.148517193644329,0.03984317923650353,492.87754530916845,1.06242276390772,5.156151633604895,0.017066469306872032
kmnist,ssb-v2-block,cnn,protocol-v3,0.6,8,5,0.9343400000000001,0.002446017170830935,0.97783,0.0010526025946302501,1.845401302066018,0.0029282421214702186,4.507407136264723,0.01626390507457441,526.7193363539445,3.2909332948693026,5.274929142009933,0.02559509394427167
kmnist,ssb-v2-block,cnn,protocol-v3,0.6,16,5,0.9314,0.010168087332433785,0.9775333333333334,0.0010773553009311022,1.8411934504092333,0.0034165476937031217,4.42779363182156,0.010073055340126532,514.3159959132906,1.9481379906279177,5.241621924994979,0.023669857349364762
kmnist,ssb-v2-block,cnn,protocol-v3,0.6,32,5,0.93348,0.003067083305030997,0.97798,0.0008508492489533307,1.846251861763474,0.00536454567498926,4.408080772754529,0.01994781138924673,505.16092306325515,1.645680514192935,5.244838124781381,0.026941502219030876
kmnist,ssb-v2-block,cnn,protocol-v3,0.6,64,5,0.93498,0.0027133005731028448,0.9780333333333333,0.0010561328830534014,1.8438459520460042,0.006068712467790561,4.3927341279031795,0.011716799861851935,499.3803482587065,1.1283837157838197,5.264026241586544,0.010755244926294887
kmnist,ssb-v2-block,cnn,protocol-v3,0.6,128,5,0.92872,0.011556253718225443,0.97665,0.000636505215131,1.840757468542168,0.012004267124594983,4.376928755070557,0.013219036045530014,492.3171930525941,0.49332213713862805,5.261895433394239,0.01201615010227814
kmnist,ssb-v2-block,cnn,protocol-v3,0.8,8,5,0.94274,0.00316433247305021,0.9847999999999999,0.0004245913067619175,1.8912053674620466,0.03121022015377177,4.749937481837603,0.029564418908529292,520.8314809879175,1.9957921423420446,5.412213100190274,0.0494990709350737
kmnist,ssb-v2-block,cnn,protocol-v3,0.8,16,5,0.9416399999999999,0.00568093302196036,0.9851333333333333,0.0004997221450188166,1.850312525482881,0.0005784844735473088,4.652150980840231,0.020183636373771727,510.20262970859983,1.6585012577949414,5.360382841189858,0.03249592054082277
kmnist,ssb-v2-block,cnn,protocol-v3,0.8,32,5,0.94026,0.003483245612930545,0.9845466666666667,0.0008255806037773764,1.8489791862414577,0.007842910963143294,4.624440495228225,0.03458828036178088,502.7867115316276,1.46800246678203,5.37276005820604,0.01831490787458535
kmnist,ssb-v2-block,cnn,protocol-v3,0.8,64,5,0.94314,0.001855532268649646,0.9846366666666666,0.0010090149211538957,1.846889122975007,0.004671434843797352,4.622667088876902,0.015408277640005887,497.39647521321956,1.5990832037948735,5.374922091595363,0.02482553151703741
kmnist,ssb-v2-block,cnn,protocol-v3,0.8,128,5,0.94174,0.0021847196616499994,0.9846366666666666,0.00029519296890154374,1.8433657414828777,0.006995586266638148,4.5937610416892385,0.012559724793362597,493.6486273987207,0.9671944161587813,5.357027433195617,0.023370985262686328
kmnist,ssb-v2-block,cnn,protocol-v3,1.0,8,5,0.94572,0.005932284551502923,0.98934,0.0001909770201418108,1.83007925323205,0.015208004187451109,4.801123941369443,0.012963874885990639,489.24946250888416,0.4452175169007181,5.466220458794851,0.02797967546274192
kmnist,ssb-v2-block,cnn,protocol-v3,1.0,16,5,0.94572,0.005932284551502923,0.98934,0.0001909770201418108,1.8314431592482017,0.015204663917117342,4.802955853428069,0.011976184706112728,489.86426794598435,0.716385286088204,5.470163499820046,0.02750763583623007
kmnist,ssb-v2-block,cnn,protocol-v3,1.0,32,5,0.94572,0.005932284551502923,0.98934,0.0001909770201418108,1.827921073209556,0.021632918490243246,4.806566999190223,0.014293240602844025,489.8038468372423,0.5517644052342361,5.46750762501033,0.023251694930863896
kmnist,ssb-v2-block,cnn,protocol-v3,1.0,64,5,0.94572,0.005932284551502923,0.98934,0.0001909770201418108,1.8343741826807904,0.021596653791694384,4.815516126783569,0.008044800653546326,489.3674440298508,1.7356016747717555,5.479407308402005,0.016243451462227713
kmnist,ssb-v2-block,cnn,protocol-v3,1.0,128,5,0.94572,0.005932284551502923,0.98934,0.0001909770201418108,1.8267578787422045,0.021173654105417758,4.7976384872776,0.008485719900041013,489.64594882729205,1.4740060182333676,5.489841433602851,0.035582584108646134
kmnist,ssb-v2-block,mlp,protocol-v3,0.2,8,5,0.33921999999999997,0.10323357980812253,0.41930999999999996,0.11469607096341372,0.6533164793609092,0.003053666304515148,2.252626836408402,0.02242281734004959,562.3476146055438,3.061991655266079,3.396361058403272,0.02182518884229466
kmnist,ssb-v2-block,mlp,protocol-v3,0.2,16,5,0.28082,0.14557278935295567,0.30972,0.11293337477862288,0.6497854256191788,0.0024554538358569334,2.1211585899474903,0.017927056660442163,534.2461931414357,2.3727073592230856,3.363907833211124,0.012464537459863574
kmnist,ssb-v2-block,mlp,protocol-v3,0.2,32,5,0.30538,0.11152617181630509,0.32691666666666663,0.14285591031214326,0.6479587239694664,0.0016820079164270717,2.0399715722119036,0.004012192964958194,514.4004930703625,2.116908465318409,3.3572405997780153,0.013994763743902194
kmnist,ssb-v2-block,mlp,protocol-v3,0.2,64,5,0.21916000000000002,0.09904490395775041,0.29347666666666666,0.11216944684518845,0.651164075797182,0.006157810028985432,1.9527815290535593,0.010853369926827061,500.21490094172,1.447785550793283,3.3175177082186567,0.015870178367555478
kmnist,ssb-v2-block,mlp,protocol-v3,0.2,128,5,0.24584,0.04925000507614186,0.40854,0.07804915883239516,0.6459575154710194,0.001902554455947149,1.8615892877541622,0.014539581111248537,492.4907937988628,2.4773514276339546,3.27467054160079,0.01945879929238437
kmnist,ssb-v2-block,mlp,protocol-v3,0.4,8,5,0.7699,0.022895196002655265,0.8658566666666667,0.02992764793817101,0.651010296204195,0.001873277261383698,2.5833454526091257,0.011314754205165483,585.9856676439233,2.038879345665384,3.5366751497844233,0.016400783918968053
kmnist,ssb-v2-block,mlp,protocol-v3,0.4,16,5,0.77824,0.040152870383074704,0.8913866666666668,0.003950077355079397,0.6537647283166891,0.007695170225213466,2.4440674839607675,0.013302780495017605,553.1223902807392,3.924970273067747,3.5057135415961964,0.016290364048093472
kmnist,ssb-v2-block,mlp,protocol-v3,0.4,32,5,0.7865,0.007148076664390231,0.86836,0.01923302859377297,0.6494304260973895,0.006202803716302905,2.354873387293884,0.005447231670307337,526.6009905828003,2.5638582521851543,3.493975132983178,0.02097133543455773
kmnist,ssb-v2-block,mlp,protocol-v3,0.4,64,5,0.7607,0.01971788528214928,0.8504633333333335,0.05086532244838103,0.6479980486349322,0.0026287230776642235,2.2995084214871673,0.011554940331822203,509.88845948827293,1.3804549991318753,3.4819156499928794,0.008443254732375992
kmnist,ssb-v2-block,mlp,protocol-v3,0.4,128,5,0.73814,0.019347945627378654,0.8300333333333333,0.051396579004184095,0.646219068562911,0.0014431552564576258,2.230395876010466,0.01189984118354238,496.56559834754796,2.289760873469619,3.4700085083954035,0.010320433927625194
kmnist,ssb-v2-block,mlp,protocol-v3,0.6,8,5,0.86502,0.011653626045141424,0.9450233333333333,0.001391871242448743,0.6508635670772256,0.003472428818881624,2.9121853828372752,0.017656848687656504,592.6998001066098,2.4374832360065297,3.6865719249937685,0.018157585202243656
kmnist,ssb-v2-block,mlp,protocol-v3,0.6,16,5,0.85218,0.03518795248376924,0.9423966666666665,0.002873813764939446,0.6473888245684754,0.0015743387634173035,2.7720485833441897,0.018603060466935946,558.0140414001422,1.9618731442631072,3.6654115831945093,0.014114159859026532
kmnist,ssb-v2-block,mlp,protocol-v3,0.6,32,5,0.8560399999999999,0.011938090299541244,0.9430933333333332,0.0007920262341334599,0.6483721214461264,0.003087549059086398,2.687195641034601,0.01238866766520014,532.2320295842217,2.086455015060898,3.6518742918036877,0.011246268272070812
kmnist,ssb-v2-block,mlp,protocol-v3,0.6,64,5,0.86636,0.006996284728339729,0.9397233333333335,0.0015002129478473524,0.6475153189915178,0.001391285596168106,2.6061867840085204,0.010288349225346818,512.3590751599147,0.9044732897510346,3.629955549794249,0.013735163763341642
kmnist,ssb-v2-block,mlp,protocol-v3,0.6,128,5,0.83728,0.022439295889131683,0.9313433333333334,0.0054897201912099385,0.6459253850904167,0.0017665663111078422,2.560345076078098,0.007127022897938659,497.87341862117984,2.133038034339116,3.6305676500080155,0.011102558211138798
kmnist,ssb-v2-block,mlp,protocol-v3,0.8,8,5,0.8913,0.010298786336263193,0.9660333333333334,0.001056264381887648,0.6501770636159625,0.002097725500141719,3.1554237660334503,0.013255664498511024,577.5690387348969,0.6723051173561638,3.831754474993795,0.011575997668469437
kmnist,ssb-v2-block,mlp,protocol-v3,0.8,16,5,0.89244,0.006337822970074206,0.9655366666666667,0.0007198958257970915,0.6491189890980155,0.0026725022553470254,3.037896784005522,0.014873485989343755,548.1163068585644,2.1617523533643452,3.7849382082000376,0.018905850147486036
kmnist,ssb-v2-block,mlp,protocol-v3,0.8,32,5,0.89144,0.0036253275714064805,0.9646733333333334,0.001481393863149691,0.649037568362588,0.0016165993890528759,2.9559270229736834,0.027537166069943622,525.7837086886993,1.0114683304602912,3.7878459004103204,0.01730423761782419
kmnist,ssb-v2-block,mlp,protocol-v3,0.8,64,5,0.8920199999999999,0.008399821426673301,0.9642100000000001,0.0011280883535137354,0.6472192897296039,0.002286005755353233,2.8934598674910483,0.018151922711301085,509.7023920575692,1.9255161193520651,3.7863973166095093,0.01931927076483826
kmnist,ssb-v2-block,mlp,protocol-v3,0.8,128,5,0.8867,0.005888972745734123,0.9619,0.0010773553009311742,0.6476573283087248,0.0012432308648993857,2.8493816626086264,0.022307198862388362,497.30294287491114,0.6209057725950649,3.775586158409715,0.019616887412738638
kmnist,ssb-v2-block,mlp,protocol-v3,1.0,8,5,0.9094200000000001,0.003682662080615054,0.9783000000000002,0.0009152261408466235,0.6458109151952096,0.0026428222618838895,3.0422353936082764,0.009773749858839584,486.47774076048324,0.5801290822230464,3.864199900010135,0.019885888390510677
kmnist,ssb-v2-block,mlp,protocol-v3,1.0,16,5,0.9094200000000001,0.003682662080615054,0.9783000000000002,0.0009152261408466235,0.6463905986793127,0.0036414562623184295,3.032552602475124,0.0054746319617539245,486.14566009239513,0.87224875499635,3.8540456751827152,0.01110732276347119
