run_id,dataset,model,architecture,protocol_version,keep_ratio,block_size,child_refresh_steps,score_refresh_steps,v6_selection_mode,v6_gradient_retention,v6_selection_method,v6_early_bird,v6_stability_window,v6_stability_threshold,seed,timing_detail,record_batch_metrics,epoch,batch,global_step,forward_time_s,backward_time_s,detailed_timing,data_transfer_time_s,selection_refresh_time_s,zero_grad_time_s,loss_time_s,memory_measurement_time_s,optimizer_step_time_s,post_step_time_s,instrumentation_time_s,batch_wall_time_s,unaccounted_time_s,memory_bytes,batch_accuracy,child_refreshed,child_refresh_count,child_topology_before,child_topology_after,gradient_scoring_event,gradient_scoring_event_count,selector_scoring_time_s,dense_scoring_time_s,child_rebuild_time_s,active_structured_units,total_structured_units,effective_keep_ratio,importance_min,importance_mean,importance_max,mask_distance,topology_frozen,topology_freeze_step,topology_freeze_scoring_event
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,54,55,0.0026084170094691217,0.0050109580042771995,1,0.000881750020198524,0.0,3.791702329181135e-05,0.00040629098657518625,1.633400097489357e-05,0.0017077079974114895,3.875000402331352e-06,0.0003296670038253069,0.011026874999515712,2.395795308984816e-05,248561664,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,55,56,0.0022416249848902225,0.005022333993110806,1,0.0006607499963138252,0.0,2.895799116231501e-05,0.00034345799940638244,1.3500015484169126e-05,0.0017593340016901493,2.8329959604889154e-06,0.0035755840071942657,0.013669334002770483,2.095801755785942e-05,248823808,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,56,57,0.0022339579882100224,0.004933332995278761,1,0.0006397080142050982,0.0,1.7582991858944297e-05,0.000320708000799641,9.709008736535907e-06,0.0016438750026281923,2.91600008495152e-06,0.0003076670109294355,0.01013087501632981,2.1418003598228097e-05,248987648,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,57,58,0.002208707999670878,0.004957416997058317,1,0.0006069589871913195,0.0,2.5834015104919672e-05,0.0003222079831175506,1.0916992323473096e-05,0.0016380419838242233,2.6669877115637064e-06,0.00028916698647662997,0.01008187502156943,1.9956089090555906e-05,249233408,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,58,59,0.0022333750093821436,0.004946416011080146,1,0.0005994999955873936,0.0,1.3999990187585354e-05,0.0003234999894630164,9.915995178744197e-06,0.0016270829946734011,2.749991836026311e-06,0.0003184580127708614,0.010093999997479841,1.9002007320523262e-05,249364480,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,59,60,0.0022365830081980675,0.004935042001307011,1,0.0006324589776340872,0.0,2.970799687318504e-05,0.00034462500480003655,1.0875024599954486e-05,0.0016199170204345137,2.582994056865573e-06,0.0003133749996777624,0.01014504101476632,1.987398718483746e-05,249561088,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,60,61,0.002240707981400192,0.004914457997074351,1,0.0006350420007947832,0.0,1.9166996935382485e-05,0.00032554101198911667,8.37500556372106e-06,0.0015956659917719662,2.8329959604889154e-06,0.00031900001340545714,0.010079333005705848,1.8543010810390115e-05,249675776,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,61,62,0.0022154170146677643,0.004939250007737428,1,0.0006237080087885261,0.0,1.8040998838841915e-05,0.00034649998997338116,1.2083997717127204e-05,0.001648375007789582,2.6249908842146397e-06,0.0003165419911965728,0.010142625018488616,2.0083010895177722e-05,249790464,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,62,63,0.002206082979682833,0.0049370829947292805,1,0.0006328329909592867,0.0,1.7417012713849545e-05,0.00033470900962129235,8.915987564250827e-06,0.0016243749996647239,2.749991836026311e-06,0.00032545800786465406,0.010109791997820139,2.016802318394184e-05,249905152,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,63,64,0.002209083002526313,0.004942250001477078,1,0.0006948329973965883,0.0,1.724998583085835e-05,0.0003372920036781579,9.000010322779417e-06,0.0016117499908432364,2.8329959604889154e-06,0.00031116598984226584,0.010155208001378924,1.975102350115776e-05,249954304,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,64,65,0.0022023329802323133,0.004912000003969297,1,0.0006409999914467335,0.0,1.8624996300786734e-05,0.00034050000249408185,9.499985026195645e-06,0.0016147500136867166,2.4999899324029684e-06,0.0003131250268779695,0.01007349998690188,1.9166996935382485e-05,250134528,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,65,66,0.0022087920224294066,0.004931250005029142,1,0.000635208998573944,0.0,1.7667014617472887e-05,0.00034199998481199145,9.042007150128484e-06,0.0015935410046949983,2.6659981813281775e-06,0.0003090419922955334,0.010068749979836866,1.9540952052921057e-05,250298368,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,66,67,0.002201458002673462,0.004929540999000892,1,0.0006351250049192458,0.0,2.2207997972145677e-05,0.0003349579928908497,9.58298915065825e-06,0.0016087080002762377,2.70901364274323e-06,0.0003190420102328062,0.01008170799468644,1.837598392739892e-05,250413056,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,67,68,0.002198250003857538,0.004927625006530434,1,0.0006267499993555248,0.0,1.7040991224348545e-05,0.0003421669825911522,9.29099041968584e-06,0.0016069160192273557,2.4580222088843584e-06,0.00030854198848828673,0.010057458974188194,1.8418970284983516e-05,250527744,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,68,69,0.0022054169967304915,0.004917749989544973,1,0.0006309579766821116,0.0,1.691700890660286e-05,0.0003302499826531857,8.207978680729866e-06,0.0015977089933585376,2.874992787837982e-06,0.00032216700492426753,0.010052249999716878,1.9999075448140502e-05,250691584,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,69,70,0.0022135420003905892,0.004955874988809228,1,0.0006462500023189932,0.0,1.895899185910821e-05,0.00033383298432454467,1.0666000889614224e-05,0.0016450000111944973,2.6250199880450964e-06,0.0003361669951118529,0.010182917001657188,2.0000006770715117e-05,250740736,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,70,71,0.00221704100840725,0.004925457993522286,1,0.0006304999988060445,0.0,1.95419997908175e-05,0.000339541002176702,8.291011909022927e-06,0.0016345829935744405,2.9999937396496534e-06,0.0003211250004824251,0.010120708990143612,2.162798773497343e-05,250888192,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,71,72,0.002253459009807557,0.00496216700412333,1,0.000653291994240135,0.0,2.0666979253292084e-05,0.0003669580037239939,1.4083983842283487e-05,0.0017904999840538949,4.04199818149209e-06,0.00034937498276121914,0.010438291006721556,2.374706673435867e-05,250920960,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,72,73,0.0023727920197416097,0.005511833005584776,1,0.0006419999990612268,0.0,2.2958003683015704e-05,0.00041429197881370783,2.266702358610928e-05,0.0017646249907556921,5.332985892891884e-06,0.00036962502053938806,0.011152374994708225,2.624996704980731e-05,251002880,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,73,74,0.00233499999740161,0.005015417002141476,1,0.0004529580182861537,0.0,2.795798354782164e-05,0.00035866600228473544,1.7416983610019088e-05,0.0017290000105276704,3.249995643272996e-06,0.00040854100370779634,0.010374459001468495,2.625200431793928e-05,251052032,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,74,75,0.0022556250041816384,0.004981500009307638,1,0.000667083018925041,0.0,1.95419997908175e-05,0.0003503749903757125,1.8999999156221747e-05,0.0018800000252667814,5.292007699608803e-06,0.0003692079917527735,0.010569959005806595,2.233395935036242e-05,251150336,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,75,76,0.002294958016136661,0.005590916989604011,1,0.0006643749948125333,0.0,2.804200630635023e-05,0.0003768750175368041,3.604197991080582e-05,0.0019522499933373183,1.5208002878353e-05,0.00037075000000186265,0.011351499997545034,2.2082997020334005e-05,251166720,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,76,77,0.0027624170179478824,0.005560209014220163,1,0.0008376249752473086,0.0,1.5667028492316604e-05,0.0003766659938264638,1.8624996300786734e-05,0.0018971249810419977,1.1666998034343123e-05,0.00033970799995586276,0.011845583998365328,2.5874993298202753e-05,251248640,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,77,78,0.002708625019295141,0.0055897500133141875,1,0.00078433399903588,0.0,1.737498678267002e-05,0.0003667919954750687,1.5332974726334214e-05,0.0018850000051315874,1.1833995813503861e-05,0.00030437501845881343,0.011707040976034477,2.3622968001291156e-05,251379712,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
ee509951597a7d05,mnist,dense,cnn,protocol-v7-profile-v1,1.0,0,0,0,,,,False,0,,1,full,False,1,78,79,0.007108749996405095,0.17875037499470636,1,0.00041700000292621553,0.0,1.4999997802078724e-05,0.007468541007256135,3.0542025342583656e-05,0.002132875000825152,7.167021976783872e-06,0.006147125008283183,0.2021295000158716,5.212496034801006e-05,264159232,nan,0,0,,,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,nan,0,0,0
